,order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,extract_time_x,source_name_x,late_delivery,latency_days,weekend,orderStatus,Unnamed: 0,item_id,product_id,quantity,list_price_x,discount,extract_time_y,source_name_y,USD_to_EGP,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_time,source_name
74,683,741,2017-01-29,2017-01-31,2017-02-01,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,681,1,2,2,749.99,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,35924.521,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
75,5,1324,2016-01-03,2016-01-06,2016-01-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,4,1,10,2,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
76,19,696,2016-01-14,2016-01-17,2016-01-16,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,18,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
77,81,521,2016-02-17,2016-02-19,2016-02-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,80,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
78,88,1069,2016-02-21,2016-02-22,2016-02-23,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,87,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
79,95,218,2016-02-27,2016-02-29,2016-02-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,94,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
80,166,338,2016-04-08,2016-04-11,2016-04-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,165,1,10,2,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
81,178,756,2016-04-16,2016-04-17,2016-04-18,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,True,Completed,177,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
82,181,459,2016-04-18,2016-04-20,2016-04-20,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,180,1,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
83,211,1140,2016-05-07,2016-05-09,2016-05-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,210,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
84,222,51,2016-05-13,2016-05-16,2016-05-14,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,221,1,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
85,245,223,2016-05-29,2016-05-31,2016-05-30,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,244,1,10,2,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
86,264,5,2016-06-10,2016-06-10,2016-06-12,1,3,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,True,Rejected,263,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
87,304,230,2016-07-07,2016-07-08,2016-07-08,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,303,1,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
88,305,705,2016-07-07,2016-07-08,2016-07-08,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,304,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
89,306,424,2016-07-09,2016-07-10,2016-07-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,305,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
90,317,795,2016-07-17,2016-07-20,2016-07-19,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,316,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
91,369,1285,2016-08-15,2016-08-18,2016-08-18,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,368,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
92,374,1313,2016-08-17,2016-08-19,2016-08-18,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,373,1,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
93,426,944,2016-09-08,2016-09-10,2016-09-10,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,425,1,10,1,1549.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
94,432,169,2016-09-12,2016-09-15,2016-09-14,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,431,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
95,537,1353,2016-10-31,2016-11-01,2016-11-03,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,536,1,10,1,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
96,582,32,2016-12-04,2016-12-04,2016-12-06,1,2,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Rejected,581,1,10,2,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
97,585,1219,2016-12-04,2016-12-05,2016-12-05,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,584,1,10,1,1549.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
98,588,102,2016-12-06,2016-12-07,2016-12-07,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,587,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
99,604,96,2016-12-10,2016-12-13,2016-12-12,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,603,1,10,2,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
100,609,896,2016-12-12,2016-12-13,2016-12-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,608,1,10,1,1549.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
101,704,1137,2017-02-08,2017-02-09,2017-02-11,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,699,1,10,2,1549.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
102,6,94,2016-01-03,2016-01-06,2016-01-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,5,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
103,35,813,2016-01-22,2016-01-25,2016-01-24,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,34,1,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
104,118,577,2016-03-12,2016-03-14,2016-03-13,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,117,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
105,129,84,2016-03-19,2016-03-21,2016-03-21,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,128,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
106,141,557,2016-03-25,2016-03-27,2016-03-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,140,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
107,156,357,2016-04-03,2016-04-06,2016-04-05,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,155,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
108,162,31,2016-04-06,2016-04-08,2016-04-07,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,161,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
109,195,727,2016-04-28,2016-05-01,2016-05-01,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,194,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
110,217,716,2016-05-11,2016-05-12,2016-05-14,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,216,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
111,232,1360,2016-05-20,2016-05-23,2016-05-23,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,231,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
112,275,1341,2016-06-17,2016-06-19,2016-06-18,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,274,1,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
113,292,360,2016-06-29,2016-06-30,2016-07-02,3,9,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,291,1,18,2,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
114,294,732,2016-07-01,2016-07-02,2016-07-02,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,293,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
115,332,659,2016-07-24,2016-07-26,2016-07-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,331,1,18,2,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
116,333,779,2016-07-25,2016-07-27,2016-07-26,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,332,1,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
117,337,1252,2016-07-26,2016-07-27,2016-07-28,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,336,1,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
118,345,1299,2016-08-01,2016-08-04,2016-08-03,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,344,1,18,2,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
119,387,451,2016-08-20,2016-08-21,2016-08-21,3,8,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,386,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
120,408,1071,2016-09-01,2016-09-02,2016-09-02,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,407,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
121,470,641,2016-09-30,2016-10-02,2016-10-02,1,3,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,469,1,18,1,449.0,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
122,514,927,2016-10-19,2016-10-21,2016-10-20,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,513,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
123,527,506,2016-10-27,2016-10-29,2016-10-28,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,526,1,18,2,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
124,565,894,2016-11-21,2016-11-22,2016-11-22,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,564,1,18,1,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
125,570,989,2016-11-23,2016-11-24,2016-11-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,569,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
126,614,654,2016-12-18,2016-12-21,2016-12-21,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,613,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
127,855,775,2017-04-22,2017-04-23,2017-04-25,2,6,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,848,1,18,1,449.0,0.1,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
128,1039,1077,2017-08-02,2017-08-04,2017-08-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1024,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
129,1064,898,2017-08-16,2017-08-18,2017-08-19,3,9,2024-04-30 23:39:11.699093,bikestore.orders,True,1.0,False,Completed,1049,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
130,1276,893,2017-11-30,2017-12-03,2017-12-02,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,1247,1,18,2,449.0,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
131,1467,152,2018-03-26,2018-03-27,2018-03-29,2,7,2024-04-30 23:39:11.699093,bikestore.orders,True,2.0,False,Completed,1435,1,18,1,449.0,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
132,7,324,2016-01-03,2016-01-06,2016-01-06,2,6,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,6,1,15,1,529.99,0.07,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
133,22,1035,2016-01-16,2016-01-18,2016-01-17,1,2,2024-04-30 23:39:11.699093,bikestore.orders,False,,True,Completed,21,1,15,2,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
134,102,336,2016-03-02,2016-03-05,2016-03-03,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,101,1,15,1,529.99,0.05,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
135,140,1264,2016-03-23,2016-03-26,2016-03-26,2,7,2024-04-30 23:39:11.699093,bikestore.orders,False,,False,Completed,139,1,15,1,529.99,0.2,2024-04-30 23:39:12.999592,bikestore.order_items,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,2024-04-30 23:48:30.325674,/home/malak/bikestore_dim/products/products.csv
